@relation electricity

@attribute date numeric
@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
970919,6,43,2148,7508,2140,4892,-435,DOWN
970920,7,6,1051,6033,1040,4406,-187,DOWN
970920,7,11,948,5230,939,3905,-12,DOWN
970920,7,22,1451,7426,1450,4502,-210,DOWN
970920,7,36,1104,7083,1108,4414,-208,DOWN
970920,7,38,2214,7698,2230,4856,-515,UP
970920,7,42,1108,6888,1119,4570,-299,DOWN
970921,1,9,900,4899,896,3877,-146,DOWN
970921,1,22,1100,7097,1084,4105,169,UP
970921,1,36,1097,7453,1084,4263,-49,UP
970921,1,37,1341,7904,1330,4476,-185,UP
970921,1,38,1487,7914,1482,4712,-346,UP
970921,1,39,1424,7818,1420,4732,-344,UP
970921,1,40,1249,7578,1246,4659,-300,UP
970921,1,41,1112,7439,1110,4607,-352,UP
970921,1,42,1112,7311,1109,4556,-276,UP
970921,1,44,1100,6778,1087,4354,-88,UP
970921,1,45,1091,6898,1075,4321,-53,UP
970921,1,46,1100,6834,1083,4325,-50,UP
970921,1,47,1100,6823,1090,4594,-356,UP
970921,1,48,1100,6615,1091,4583,-309,UP
970922,2,14,1293,7178,1290,4596,-339,UP
970922,2,15,1132,7221,1135,4721,-522,UP
970922,2,16,1465,7669,1477,4929,-631,UP
970922,2,17,1819,7860,1837,5117,-713,UP
970922,2,18,2230,7809,2246,5214,-770,UP
970922,2,19,2607,8087,2616,5275,-540,UP
970922,2,20,1446,8172,1449,5257,-435,UP
970922,2,21,1358,8059,1360,5249,-475,UP
970922,2,22,1247,7934,1249,5254,-387,UP
970922,2,23,1184,7705,1189,5242,-407,UP
970922,2,24,1218,7708,1223,5239,-444,UP
970922,2,25,1216,7670,1217,5180,-377,UP
970922,2,36,1351,8372,1342,5210,-331,UP
970922,2,37,3484,8803,3446,5304,-187,UP
970922,2,38,4047,8794,4005,5445,-263,UP
970922,2,39,2250,8543,2241,5349,-397,UP
970922,2,40,1885,8294,1890,5208,-485,UP
970922,2,41,1444,8101,1451,5115,-404,UP
970922,2,44,1092,7357,1093,4833,-182,DOWN
970923,3,14,1772,7444,1746,4784,-160,UP
970923,3,16,2225,7824,2212,5089,-391,UP
970923,3,17,4373,7986,4338,5243,-256,UP
970923,3,18,2399,7957,2383,5286,-402,UP
970923,3,19,4857,8204,4810,5305,-187,UP
970923,3,20,4721,8285,4670,5302,-191,UP
970923,3,21,3869,8157,3832,5231,-191,UP
970923,3,23,2435,7988,2423,5165,-283,UP
970923,3,24,2255,7936,2245,5181,-339,UP
970923,3,25,2504,7914,2492,5121,-339,UP
970923,3,26,3470,7866,3463,5119,-294,UP
970923,3,27,3381,7884,3377,5150,-289,UP
970923,3,28,3451,7839,3450,5168,-377,UP
970923,3,30,2177,7719,2181,5089,-380,UP
970923,3,31,2217,7682,2220,5048,-411,UP
970923,3,33,3629,7937,3619,5022,-245,UP
970923,3,34,4409,8120,4385,5006,-104,UP
970923,3,35,4560,8352,4531,5068,-13,UP
970923,3,36,3803,8768,3776,5127,30,UP
970923,3,37,8554,9129,8437,5143,0,UP
970923,3,38,11870,9163,11650,5321,-127,UP
970923,3,39,8439,8921,8310,5314,-96,UP
970923,3,40,6330,8688,6268,5249,-155,UP
970923,3,41,5320,8554,5274,5124,-147,UP
970923,3,42,4938,8344,4881,5050,-63,UP
970923,3,45,2032,7901,2014,4752,-154,DOWN
970923,3,47,2282,7832,2273,5003,-325,DOWN
970924,4,7,1061,5921,1042,4414,97,DOWN
970924,4,19,8128,8765,8016,5291,5,UP
970924,4,20,8190,8875,8026,5241,92,UP
970924,4,21,6416,8801,6322,5203,90,UP
970924,4,22,6998,8721,6876,5173,158,UP
970924,4,23,7146,8643,7009,5177,106,UP
970924,4,24,6543,8590,6411,5146,155,UP
970924,4,25,5808,8562,5704,5097,123,UP
970924,4,27,4034,8383,3972,5101,104,UP
970924,4,34,3998,8880,3742,5011,583,UP
970924,4,36,6217,9432,6021,5085,589,UP
970924,4,37,5316,9664,5145,5122,559,UP
970924,4,38,5929,9590,5755,5268,334,UP
970924,4,39,4860,9292,4756,5227,235,UP
970924,4,40,3413,9042,3364,5139,199,UP
970925,5,7,1088,6049,1056,4400,436,DOWN
970925,5,17,2112,8084,2095,5327,-108,DOWN
970925,5,24,2763,7916,2741,5173,-17,UP
970925,5,27,1501,7716,1502,5159,-90,DOWN
970925,5,30,1136,7555,1139,5082,-19,DOWN
970925,5,38,1783,8655,1766,5292,-8,UP
970925,5,39,2003,8506,1991,5268,-30,UP
970925,5,40,1310,8309,1310,5181,40,DOWN
970925,5,47,1602,7920,1588,5130,-16,UP
970925,5,48,1885,7820,1716,5109,95,UP
970926,6,5,1091,6592,1065,4690,369,DOWN
970926,6,7,1011,5938,981,4351,493,DOWN
970926,6,8,958,5742,924,4250,551,DOWN
970926,6,14,1098,7520,1068,4705,201,DOWN
970926,6,33,1000,7193,993,4886,-59,DOWN
970926,6,48,1125,7479,1118,4926,-87,UP
970927,7,1,1100,7335,1087,4804,18,UP
970927,7,2,1080,7230,1059,4643,94,UP
970927,7,3,1100,7054,1081,4849,-67,UP
970927,7,19,1100,7350,1095,4448,92,UP
970927,7,21,1100,7228,1093,4456,141,UP
970927,7,22,1068,7099,1061,4438,147,UP
970927,7,23,1008,6959,1002,4430,-13,DOWN
970927,7,36,1005,6586,996,4410,-149,UP
970927,7,37,1062,7153,1062,4641,-129,UP
970927,7,38,1109,7303,1114,4740,-230,UP
970927,7,39,1085,7098,1089,4700,-126,UP
970927,7,40,1002,6837,1000,4594,-68,UP
970927,7,41,1000,6676,999,4562,-149,UP
970927,7,42,1000,6590,997,4484,-91,UP
970927,7,46,1000,6582,994,4347,-130,UP
970927,7,47,1035,6608,1033,4643,-246,UP
970927,7,48,1022,6446,1019,4654,-190,UP
970928,1,1,1002,6389,994,4558,-62,UP
970928,1,2,992,6096,980,4467,-15,UP
970928,1,3,1002,5911,991,4625,-154,UP
970928,1,5,1003,5366,1082,4343,-74,UP
970928,1,17,962,6047,936,3874,394,UP
970928,1,18,1000,6346,979,3976,250,UP
970928,1,19,1002,6588,986,4059,243,UP
970928,1,20,1000,6648,986,4098,228,UP
970928,1,21,1003,6632,989,4138,191,UP
970928,1,22,1000,6570,985,4114,237,UP
970928,1,23,1000,6536,985,4112,230,UP
970928,1,24,1000,6450,986,4119,182,UP
970928,1,25,1000,6414,986,4112,182,UP
970928,1,26,1000,6314,984,4078,193,UP
970928,1,27,956,6188,940,4057,233,UP
970928,1,35,958,6227,938,4174,189,UP
970928,1,36,1052,6856,1040,4310,91,UP
970928,1,37,1288,7352,1290,4507,-114,UP
970928,1,38,1682,7539,1683,4795,-308,UP
970928,1,39,1654,7401,1653,4859,-351,UP
970928,1,40,1458,7297,1463,4770,-306,UP
970928,1,41,1276,7142,1286,4730,-269,UP
970928,1,42,1127,6980,1135,4677,-231,UP
970928,1,43,1100,6753,1104,4553,-223,UP
970928,1,44,1070,6549,1068,4457,-147,UP
970928,1,46,1321,6679,1315,4403,-164,UP
970929,2,1,1178,6380,1149,4667,-218,UP
970929,2,2,1068,6182,1062,4583,-124,UP
970929,2,3,1100,6034,1097,4787,-323,UP
970929,2,8,886,5121,860,4225,424,DOWN
970929,2,16,1048,7205,1041,5107,-44,DOWN
970929,2,17,1251,7475,1255,5294,-164,UP
970929,2,18,1399,7548,1405,5353,-315,UP
970929,2,19,1426,7831,1414,5402,-191,UP
970929,2,24,1037,7530,1016,5172,-91,DOWN
970929,2,33,1037,7155,1024,4962,-527,DOWN
970929,2,34,1037,7228,1031,4994,-568,DOWN
970929,2,48,1048,7512,1009,5067,2,UP
970930,3,2,1037,7371,1000,4852,169,UP
970930,3,3,1037,7136,1005,5077,-35,UP
970930,3,4,1037,6815,1002,4961,123,UP
970930,3,5,1037,6409,1000,4809,129,UP
970930,3,6,1020,6105,991,4634,263,DOWN
970930,3,9,878,5499,846,4316,503,DOWN
970930,3,13,984,6642,955,4652,172,DOWN
970930,3,17,1011,7532,979,5391,-62,DOWN
970930,3,18,1027,7582,997,5433,-86,DOWN
970930,3,19,1050,7756,1021,5438,-91,UP
970930,3,20,1050,7814,1021,5384,2,UP
970930,3,32,985,7146,971,5037,-6,DOWN
970930,3,38,991,7959,966,5325,-13,DOWN
970930,3,39,1000,7779,977,5343,24,UP
970930,3,47,988,7352,949,5093,-222,UP
970930,3,48,988,7379,951,5055,-71,UP
971001,4,3,987,7006,946,5029,-90,UP
971001,4,4,982,6660,940,4920,89,UP
971001,4,14,995,6872,974,4855,-43,UP
971001,4,16,995,7112,978,5145,-136,UP
971001,4,17,996,7296,968,5286,-89,UP
971001,4,18,996,7353,966,5337,-125,UP
971001,4,19,1016,7601,982,5348,-141,UP
971001,4,20,996,7660,961,5305,-92,UP
971001,4,21,996,7550,967,5248,-27,UP
971001,4,24,996,7409,986,5236,-69,UP
971001,4,26,990,7317,990,5149,-186,UP
971001,4,27,991,7279,992,5181,-193,UP
971001,4,28,993,7251,994,5226,-255,UP
971001,4,29,994,7208,994,5203,-234,UP
971001,4,30,983,7143,981,5198,-188,UP
971001,4,34,980,7085,970,5090,-10,UP
971001,4,36,990,7262,981,5092,90,UP
971001,4,37,987,7511,978,5085,80,UP
971001,4,38,996,7647,988,5204,-21,UP
971001,4,39,988,7373,982,5172,67,UP
971001,4,42,954,6919,939,4887,138,DOWN
971001,4,47,982,7149,969,4994,28,UP
971001,4,48,960,7135,948,4969,209,UP
971002,5,3,973,6722,936,4904,264,UP
971002,5,14,943,6611,921,4606,310,UP
971002,5,16,968,6892,952,4971,143,UP
971002,5,18,844,7147,839,5202,-85,DOWN
971002,5,19,985,7537,967,5251,-23,UP
971002,5,20,996,7659,974,5240,-22,UP
971002,5,21,995,7638,978,5231,0,UP
971002,5,22,996,7589,981,5233,-100,UP
971002,5,23,996,7560,979,5222,-73,UP
971002,5,24,996,7565,981,5216,-85,UP
971002,5,25,1017,7528,1005,5157,-89,UP
971002,5,26,1023,7526,1013,5175,-161,UP
971002,5,27,1051,7543,1039,5207,-234,UP
971002,5,28,1067,7523,1055,5228,-248,UP
971002,5,29,1027,7437,1017,5210,-239,UP
971002,5,30,1037,7454,1028,5208,-220,UP
971002,5,32,944,7435,933,5124,-7,UP
971002,5,33,990,7412,975,5117,1,UP
971002,5,34,990,7402,975,5146,-26,UP
971002,5,35,1010,7409,995,5207,-105,UP
971002,5,38,1374,7811,1354,5340,-151,UP
971002,5,39,1155,7561,1137,5274,-111,UP
971002,5,40,1040,7318,1028,5166,-182,UP
971002,5,41,990,7182,979,5059,-88,UP
971002,5,45,994,6957,980,4669,-128,UP
971002,5,46,1040,7141,1029,4651,-109,UP
971002,5,47,1158,7179,1144,4983,-307,UP
971002,5,48,1155,7145,1141,4991,-216,UP
971003,6,1,1020,7068,1008,4833,-24,UP
971003,6,2,1000,6959,983,4711,144,UP
971003,6,3,1010,6705,991,4900,-27,UP
971003,6,4,1013,6353,994,4780,-52,UP
971003,6,14,1265,6605,1251,4720,-184,UP
971003,6,15,987,6535,975,4787,-104,DOWN
971003,6,16,1258,6942,1255,5043,-380,UP
971003,6,17,1173,7200,1167,5204,-226,UP
971003,6,18,2125,7356,2097,5325,-192,UP
971003,6,19,4140,7737,4060,5363,-51,UP
971003,6,20,4897,7859,4785,5322,86,UP
971003,6,21,3928,7826,3838,5324,120,UP
971003,6,22,3588,7757,3507,5343,116,UP
971003,6,23,3353,7736,3285,5333,72,UP
971003,6,24,2319,7705,2272,5235,-7,UP
971003,6,25,2443,7660,2394,5322,70,UP
971003,6,26,2408,7623,2359,5274,40,UP
971003,6,27,2381,7548,2341,5329,-35,UP
971003,6,28,1974,7483,1946,5286,-115,UP
971003,6,29,2372,7439,2343,5225,-50,UP
971003,6,30,1928,7379,1913,5152,-126,UP
971003,6,32,2021,7271,2011,5086,-254,UP
971003,6,33,1627,7182,1621,5031,-229,UP
971003,6,34,1628,7162,1621,5025,-239,UP
971003,6,37,2498,7381,2491,5207,-208,UP
971003,6,38,3850,7506,3822,5371,-186,UP
971003,6,44,892,6334,872,4810,39,DOWN
971004,7,1,990,7024,976,4997,-56,DOWN
971004,7,3,990,6711,973,5012,-64,DOWN
971004,7,9,796,5008,771,4169,480,DOWN
971004,7,13,897,5354,866,4150,427,DOWN
971004,7,19,965,7054,928,4652,259,DOWN
971004,7,28,893,6070,866,4321,439,DOWN
971004,7,36,936,6465,911,4420,393,DOWN
971004,7,38,1089,7209,1078,4784,106,UP
971004,7,39,1104,7100,1093,4837,124,UP
971004,7,40,1121,6885,1105,4648,171,UP
971004,7,41,990,6720,973,4730,205,UP
971004,7,42,990,6634,970,4660,333,UP
971004,7,43,1212,6489,1181,4568,342,UP
971004,7,44,990,6308,962,4496,359,UP
971004,7,45,987,6493,960,4483,358,UP
971004,7,46,990,6538,965,4504,318,UP
971004,7,48,1340,6422,1314,4752,140,UP
971005,1,1,1613,6264,1583,4745,36,UP
971005,1,3,1027,5837,1010,4790,-78,UP
971005,1,4,1160,5570,1141,4695,-20,UP
971005,1,12,653,4756,628,3821,760,DOWN
971005,1,15,769,5306,740,3780,777,DOWN
971005,1,36,962,6115,939,4492,170,UP
971005,1,37,1000,6610,982,4641,99,UP
971005,1,38,1250,6917,1235,4838,72,UP
971005,1,39,1104,6784,1090,4890,122,UP
971005,1,40,1068,6592,1048,4853,174,UP
971005,1,41,1020,6505,1001,4809,137,UP
971005,1,42,1131,6436,1105,4724,281,UP
971005,1,44,1072,6087,1043,4549,271,UP
971005,1,45,993,6287,967,4500,302,UP
971005,1,46,987,6339,960,4468,339,UP
971005,1,47,1572,6346,1541,4709,47,UP
971005,1,48,1174,6132,1149,4688,155,UP
971006,2,3,949,5568,928,4756,73,UP
971006,2,4,934,5375,913,4699,182,UP
971006,2,5,944,5153,920,4565,277,UP
971006,2,7,712,4790,690,4269,517,DOWN
971006,2,9,665,4649,642,4121,604,DOWN
971006,2,10,607,4636,584,4099,611,DOWN
971006,2,12,692,4779,668,4193,518,DOWN
971006,2,14,937,5188,914,4785,3,UP
971006,2,16,946,5591,927,5139,4,UP
971006,2,17,977,5938,959,5273,-82,UP
971006,2,18,1003,6235,988,5284,-21,UP
971006,2,19,1220,6601,1203,5337,-63,UP
971006,2,20,1188,6783,1173,5292,-1,UP
971006,2,21,2454,6792,2414,5273,160,UP
971006,2,22,2474,6718,2406,5235,214,UP
971006,2,23,2187,6605,2100,5243,209,UP
971006,2,24,2451,6598,2377,5218,229,UP
971006,2,25,2205,6510,2135,5162,268,UP
971006,2,26,2385,6425,2314,5153,154,UP
971006,2,27,2560,6313,2480,5199,156,UP
971006,2,28,2675,6259,2588,5171,168,UP
971006,2,29,2189,6187,2125,5100,82,UP
971006,2,30,2383,6178,2316,5153,113,UP
971006,2,31,2197,6187,2127,5091,134,UP
971006,2,32,2396,6305,2323,5088,190,UP
971006,2,33,2430,6402,2352,5080,204,UP
971006,2,34,3215,6620,3118,5112,370,UP
971006,2,35,3755,6888,3586,5145,462,UP
971006,2,36,3822,7362,3456,5200,430,UP
971006,2,38,3474,7642,3364,5304,257,UP
971006,2,39,3215,7504,3131,5306,196,UP
971006,2,40,3085,7276,3010,5212,258,UP
971006,2,41,3063,7074,2973,5125,411,UP
971006,2,43,2257,6695,2175,4963,391,UP
971006,2,47,2531,6722,2462,5051,271,UP
971006,2,48,2301,6625,2226,5031,233,UP
971007,3,12,851,5541,825,4340,441,DOWN
971007,3,15,1007,6711,998,5025,-120,DOWN
971007,3,17,3452,7510,3399,5398,40,UP
971007,3,18,3400,7668,3311,5396,241,UP
971007,3,19,4257,8057,4127,5383,318,UP
971007,3,21,4842,8165,4691,5293,261,UP
971007,3,22,4490,8109,4355,5267,318,UP
971007,3,23,3753,8083,3648,5264,281,UP
971007,3,24,3657,8113,3566,5268,235,UP
971007,3,25,3612,8112,3522,5220,218,UP
971007,3,26,3396,8110,3316,5198,247,UP
971007,3,27,3720,8134,3632,5256,247,UP
971007,3,28,3816,8088,3717,5246,241,UP
971007,3,29,3368,8019,3286,5238,233,UP
971007,3,30,3322,7925,3237,5214,212,UP
971007,3,31,3094,7852,3016,5194,232,UP
971007,3,32,2615,7879,2554,5169,310,UP
971007,3,33,3094,8002,3003,5169,296,UP
971007,3,34,3511,8119,3398,5201,266,UP
971007,3,36,3953,8386,3826,5303,246,UP
971007,3,37,3352,8470,3258,5296,383,UP
971007,3,38,4297,8427,4195,5368,234,UP
971007,3,39,3474,8150,3406,5325,168,UP
971007,3,40,3079,7878,3028,5232,116,UP
971007,3,47,2643,7420,2641,4959,-140,UP
971007,3,48,2533,7377,2527,4918,-145,UP
971008,4,2,2527,7189,2510,4695,57,UP
971008,4,3,3101,6939,3069,4893,-89,UP
971008,4,6,1067,5897,1049,4440,188,DOWN
971008,4,14,1596,6899,1603,4729,-277,DOWN
971008,4,19,3316,7750,3300,5286,-28,UP
971008,4,20,3137,7861,3116,5249,16,UP
971008,4,21,2978,7777,2957,5264,46,UP
971008,4,22,2738,7650,2721,5245,-53,UP
971008,4,25,2876,7496,2864,5214,-169,UP
971008,4,28,2713,7352,2707,5251,-252,UP
971008,4,34,2257,7230,2255,5226,-265,UP
971008,4,35,2257,7272,2261,5316,-428,UP
971008,4,37,2281,7712,2299,5343,-353,UP
971008,4,40,1561,7461,1584,5231,-591,DOWN
971008,4,45,1178,7025,1182,4704,-143,DOWN
971008,4,47,2155,7331,2160,4996,-236,UP
971008,4,48,2187,7301,2191,4986,-232,UP
971009,5,1,2180,7235,2179,4863,-115,UP
971009,5,2,2094,7118,2082,4742,-37,UP
971009,5,3,2567,6918,2548,4949,-194,UP
971009,5,17,2041,7306,2062,5237,-397,UP
971009,5,18,2347,7418,2319,5208,-286,UP
971009,5,19,3187,7683,3173,5217,-191,UP
971009,5,20,2897,7750,2884,5181,-252,UP
971009,5,21,4937,7658,4888,5169,-376,UP
971009,5,22,2561,7562,2523,5141,-219,UP
971009,5,23,2375,7504,2373,5175,-168,UP
971009,5,24,2444,7447,2444,5196,-263,UP
971009,5,25,2621,7397,2620,5156,-286,UP
971009,5,26,2576,7345,2577,5178,-315,UP
971009,5,27,2018,7252,2016,5242,-490,UP
971009,5,28,2637,7272,2630,5288,-452,UP
971009,5,29,2427,7251,2418,5284,-428,UP
971009,5,30,2405,7202,2397,5273,-364,UP
971009,5,31,3054,7156,3051,5232,-395,UP
971009,5,32,2371,7112,2373,5199,-436,UP
971009,5,33,2099,7106,2106,5206,-503,UP
971009,5,34,2494,7120,2507,5244,-547,UP
971009,5,39,1919,7616,1937,5201,-482,UP
971009,5,47,1926,7307,1770,4946,-221,UP
971009,5,48,2074,7317,2074,4936,-148,UP
971010,6,7,886,5491,860,4245,398,DOWN
971010,6,10,788,5187,762,4047,670,DOWN
971010,6,13,929,6200,909,4406,256,DOWN
971010,6,19,1869,7622,1868,5276,-92,UP
971010,6,20,2206,7694,2190,5303,-148,UP
971010,6,21,2045,7638,2031,5322,-204,UP
971010,6,22,1783,7558,1776,5317,-230,UP
971010,6,23,1853,7505,1848,5331,-262,UP
971010,6,24,1710,7455,1707,5324,-263,UP
971010,6,25,1716,7469,1713,5276,-220,UP
971010,6,28,1603,7327,1610,5277,-354,UP
971010,6,32,1010,7193,1013,5126,-325,DOWN
971010,6,34,988,7166,989,5188,-246,DOWN
971010,6,36,1010,7160,1011,5178,-246,DOWN
971011,7,4,933,6308,913,4664,229,DOWN
971011,7,10,669,4918,640,3906,811,DOWN
971011,7,13,836,5272,801,3963,779,DOWN
971011,7,14,893,5551,858,4056,653,DOWN
971011,7,28,935,6592,904,4375,412,DOWN
971011,7,29,957,6543,924,4349,428,UP
971011,7,32,940,6563,909,4250,541,UP
971011,7,33,909,6517,881,4257,503,DOWN
971011,7,34,943,6620,914,4311,373,UP
971011,7,37,929,6980,900,4428,340,UP
971011,7,38,967,7268,942,4591,107,UP
971011,7,39,948,7111,927,4615,167,UP
971011,7,41,922,6699,894,4459,382,UP
971011,7,47,1042,6485,1003,4613,121,UP
971011,7,48,919,6285,891,4628,190,UP
971210,1,1,909,6130,882,4502,264,UP
971210,1,3,926,5702,906,4549,94,UP
971210,1,4,924,5436,899,4458,223,UP
971210,1,10,661,4654,638,3678,687,DOWN
971210,1,17,897,5810,869,3829,635,UP
971210,1,19,930,6406,906,3998,464,UP
971210,1,20,940,6555,916,4039,438,UP
971210,1,21,945,6549,921,4075,419,UP
971210,1,22,930,6485,907,4092,398,UP
971210,1,23,939,6436,916,4099,373,UP
971210,1,24,947,6422,923,4114,400,UP
971210,1,25,946,6363,916,4122,392,UP
971210,1,26,927,6332,896,4078,432,UP
971210,1,28,918,6173,892,4030,506,UP
971210,1,29,928,6159,900,4019,468,UP
971210,1,31,909,6110,881,4020,486,UP
971210,1,32,920,6103,891,4023,451,UP
971210,1,33,918,6079,891,4058,483,UP
971210,1,34,923,6134,897,4103,388,UP
971210,1,35,911,6091,887,4173,302,UP
971210,1,36,958,6307,936,4268,229,UP
971210,1,37,967,6664,950,4425,150,UP
971210,1,38,1333,7055,1320,4610,-27,UP
971210,1,39,1347,6993,1337,4686,-69,UP
971210,1,40,1150,6781,1139,4636,17,UP
971210,1,41,1062,6652,1047,4589,93,UP
971210,1,42,1043,6489,1024,4497,196,UP
971210,1,43,950,6290,930,4416,230,UP
971210,1,44,900,6023,881,4331,279,DOWN
971210,1,45,960,6232,944,4304,48,UP
971210,1,46,970,6252,955,4320,84,UP
971210,1,47,1185,6329,1169,4626,-106,UP
971210,1,48,972,6195,958,4623,-24,UP
971310,2,1,963,6066,946,4531,61,UP
971310,2,3,932,5671,916,4636,-90,UP
971310,2,4,924,5484,907,4531,80,UP
971310,2,5,923,5295,905,4405,172,UP
971310,2,10,913,4968,891,3901,346,DOWN
971310,2,12,912,5478,894,4028,149,DOWN
971310,2,13,1071,6134,1057,4283,-22,UP
971310,2,14,1463,6737,1459,4586,-245,UP
971310,2,15,978,6702,979,4720,-378,UP
971310,2,16,1306,7093,1318,4971,-479,UP
971310,2,17,1791,7308,1806,5091,-396,UP
971310,2,18,1492,7323,1466,5125,-481,UP
971310,2,19,2577,7615,2593,5160,-295,UP
971310,2,20,2508,7692,2517,5127,-229,UP
971310,2,21,1967,7580,1978,5124,-374,UP
971310,2,22,1899,7572,1913,5104,-363,UP
971310,2,23,1960,7542,1972,5103,-317,UP
971310,2,24,1772,7488,1783,5074,-320,UP
971310,2,25,1624,7449,1636,5023,-330,UP
971310,2,26,1435,7424,1446,5025,-356,UP
971310,2,27,1551,7441,1562,5044,-331,UP
971310,2,28,1510,7413,1522,5059,-400,UP
971310,2,32,1226,7281,1235,4992,-477,UP
971310,2,33,1236,7267,1243,4997,-471,UP
971310,2,35,1267,7348,1277,5062,-545,UP
971310,2,38,1436,7886,1442,5068,-329,UP
971310,2,39,1298,7696,1305,5123,-352,UP
971310,2,41,1265,7344,1274,4945,-361,UP
971310,2,47,1319,7361,1318,4877,-303,UP
971310,2,48,1266,7304,1265,4864,-278,DOWN
971410,3,1,1473,7213,1466,4749,-115,UP
971410,3,2,1323,7081,1323,4639,-55,UP
971410,3,3,1577,6885,1564,4847,-245,UP
971410,3,4,1455,6549,1446,4753,-226,UP
971410,3,7,917,5503,900,4264,238,DOWN
971410,3,14,1638,7023,1629,4668,-67,UP
971410,3,16,1657,7288,1671,5038,-351,UP
971410,3,17,1379,7416,1382,5181,-325,UP
971410,3,18,1348,7392,1349,5208,-358,UP
971410,3,19,1608,7684,1608,5259,-304,UP
971410,3,21,1588,7685,1590,5285,-334,UP
971410,3,22,1456,7545,1462,5313,-407,UP
971410,3,24,2579,7500,2588,5332,-325,UP
971410,3,25,2598,7470,2609,5268,-295,UP
971410,3,26,2667,7433,2680,5263,-354,UP
971410,3,27,2816,7426,2831,5306,-358,UP
971410,3,28,2096,7396,2107,5291,-389,UP
971410,3,32,1124,7345,1136,5230,-451,DOWN
971410,3,35,1809,7393,1824,5299,-306,UP
971410,3,36,2793,7462,2813,5362,-405,UP
971410,3,37,3109,7614,3121,5344,-243,UP
971410,3,38,3738,7813,3740,5354,-284,UP
971410,3,39,3412,7671,3423,5360,-399,UP
971410,3,40,2824,7417,2847,5294,-589,UP
971410,3,41,2611,7276,2629,5195,-454,UP
971410,3,42,2446,7106,2285,5074,-409,UP
971410,3,43,1764,6812,1775,4967,-506,UP
971410,3,45,1574,7013,1586,4787,-265,DOWN
971410,3,46,1780,7189,1793,4741,-363,UP
971410,3,47,3082,7287,3102,5094,-333,UP
971410,3,48,2693,7275,2700,5027,-330,UP
971510,4,1,1966,7197,1973,4910,-327,UP
971510,4,2,1849,7026,1853,4799,-305,UP
971510,4,3,2864,6798,2862,5013,-498,UP
971510,4,4,2082,6453,2080,4914,-388,UP
971510,4,8,883,5324,870,4297,149,DOWN
971510,4,17,2629,7386,2645,5331,-394,UP
971510,4,20,3850,7800,3830,5297,-188,UP
971510,4,21,3335,7712,3325,5282,-267,UP
971510,4,22,2651,7634,2648,5279,-270,UP
971510,4,23,2763,7583,2764,5291,-273,UP
971510,4,24,2638,7549,2679,5270,-313,UP
971510,4,25,2188,7504,2198,5245,-324,UP
971510,4,26,2067,7474,2080,5238,-335,UP
971510,4,27,2530,7496,2539,5271,-334,UP
971510,4,28,2688,7467,2697,5309,-342,UP
971510,4,29,2686,7440,2699,5291,-408,UP
971510,4,33,2384,7363,2394,5213,-283,UP
971510,4,37,2219,7650,2216,5354,-447,UP
971510,4,38,2610,7820,2594,5384,-387,UP
971510,4,39,2083,7617,2078,5343,-461,UP
971510,4,41,2199,7305,2204,5168,-428,UP
971510,4,46,1503,7173,1510,4690,-234,DOWN
971510,4,48,2040,7262,2045,4982,-295,UP
971610,5,1,2576,7217,2572,4879,-291,UP
971610,5,2,1875,7083,1869,4744,-105,DOWN
971610,5,3,3206,6880,3193,4967,-353,UP
971610,5,4,2070,6466,2063,4846,-328,UP
971610,5,11,893,5440,876,4142,418,DOWN
971610,5,21,1874,7691,1873,5255,-302,UP
971610,5,29,1868,7449,1874,5204,-441,UP
971610,5,31,2021,7403,2021,5151,-358,UP
971610,5,32,2162,7425,2161,5224,-424,UP
971610,5,34,2034,7405,2038,5292,-485,UP
971610,5,35,1820,7368,1830,5317,-550,UP
971610,5,36,1752,7465,1765,5344,-584,UP
971610,5,38,2537,7780,2538,5383,-428,UP
971610,5,40,2010,7461,2023,5310,-659,UP
971610,5,41,1701,7309,1713,5208,-523,UP
971710,6,7,990,5412,982,4347,-93,DOWN
971710,6,9,918,5185,907,4177,-18,DOWN
971710,6,17,1753,7287,1757,5295,-438,UP
971710,6,19,2159,7683,2151,5345,-185,UP
971710,6,20,2381,7793,2369,5328,-155,UP
971710,6,22,2235,7677,2227,5252,-265,UP
971710,6,23,2091,7610,2083,5220,-260,UP
971710,6,24,1858,7568,1857,5176,-301,UP
971710,6,35,1520,7197,1543,5093,-516,UP
971710,6,36,1747,7217,1777,5184,-600,UP
971710,6,37,1650,7333,1674,5177,-488,UP
971710,6,38,1692,7474,1714,5244,-587,UP
971710,6,40,1104,7078,1119,5227,-614,DOWN
971710,6,41,1104,6992,1120,5132,-542,DOWN
971710,6,47,1727,7199,1747,5066,-588,UP
971710,6,48,2302,7202,2323,5047,-643,UP
971810,7,1,2078,7050,2093,4919,-562,UP
971810,7,2,1930,6920,1900,4794,-446,UP
971810,7,4,2001,6332,2005,4854,-616,UP
971810,7,5,1529,5919,1528,4669,-503,UP
971810,7,8,927,5126,931,4199,-234,DOWN
971810,7,16,2003,6319,1957,4374,-9,UP
971810,7,17,2469,6677,2412,4506,-74,UP
971810,7,18,2292,6883,2249,4585,-146,UP
